Gene.stable.ID,HGNC.symbol
ENSMNEG00000009679,U1
ENSMNEG00000009680,U6
ENSMNEG00000009682,
ENSMNEG00000009686,U6
ENSMNEG00000009688,
ENSMNEG00000009689,
ENSMNEG00000009691,Y_RNA
ENSMNEG00000009692,EVA1A
ENSMNEG00000009695,ANXA10
ENSMNEG00000009697,TRIP13
ENSMNEG00000009698,NONO
ENSMNEG00000009701,Y_RNA
ENSMNEG00000009704,5S_rRNA
ENSMNEG00000009707,
ENSMNEG00000009710,Y_RNA
ENSMNEG00000009711,ROR1
ENSMNEG00000009717,SMYD4
ENSMNEG00000009723,U1
ENSMNEG00000009725,GUSB
ENSMNEG00000009726,U6
ENSMNEG00000009727,
ENSMNEG00000009728,
ENSMNEG00000009729,
ENSMNEG00000009730,U6
ENSMNEG00000009731,
ENSMNEG00000009732,Y_RNA
ENSMNEG00000009733,DGCR8
ENSMNEG00000009739,7SK
ENSMNEG00000009743,
ENSMNEG00000009745,5S_rRNA
ENSMNEG00000009746,U6
ENSMNEG00000009747,Y_RNA
ENSMNEG00000009750,ZBED2
ENSMNEG00000009764,KCTD21
ENSMNEG00000009767,
ENSMNEG00000009770,7SK
ENSMNEG00000009771,
ENSMNEG00000009772,Y_RNA
ENSMNEG00000009773,Y_RNA
ENSMNEG00000009774,U6
ENSMNEG00000009779,
ENSMNEG00000009783,U6
ENSMNEG00000009786,
ENSMNEG00000009788,
ENSMNEG00000009790,Y_RNA
ENSMNEG00000009801,
ENSMNEG00000009802,
ENSMNEG00000009807,TRAV2
ENSMNEG00000009808,7SK
ENSMNEG00000009809,5S_rRNA
ENSMNEG00000009811,Y_RNA
ENSMNEG00000009812,Y_RNA
ENSMNEG00000009815,U6
ENSMNEG00000009816,U6
ENSMNEG00000009819,
ENSMNEG00000009822,NEK10
ENSMNEG00000009823,
ENSMNEG00000009824,MIR449B
ENSMNEG00000009834,U6
ENSMNEG00000009835,
ENSMNEG00000009838,MSGN1
ENSMNEG00000009839,TUT4
ENSMNEG00000009847,7SK
ENSMNEG00000009850,Y_RNA
ENSMNEG00000009857,5S_rRNA
ENSMNEG00000009858,U6
ENSMNEG00000009861,Y_RNA
ENSMNEG00000009863,C5
ENSMNEG00000009864,ANKRD9
ENSMNEG00000009865,
ENSMNEG00000009867,Y_RNA
ENSMNEG00000009868,
ENSMNEG00000009870,
ENSMNEG00000009874,ATRIP
ENSMNEG00000009875,U6
ENSMNEG00000009879,U6
ENSMNEG00000009880,DUSP14
ENSMNEG00000009882,SNORD42
ENSMNEG00000009889,POLR1H
ENSMNEG00000009891,7SK
ENSMNEG00000009892,SNORA74
ENSMNEG00000009895,5S_rRNA
ENSMNEG00000009899,
ENSMNEG00000009903,Y_RNA
ENSMNEG00000009906,U6
ENSMNEG00000009908,CADPS2
ENSMNEG00000009911,Y_RNA
ENSMNEG00000009914,LRRC75B
ENSMNEG00000009916,U6
ENSMNEG00000009918,
ENSMNEG00000009920,U6
ENSMNEG00000009922,SIGIRR
ENSMNEG00000009924,
ENSMNEG00000009925,SNORD42
ENSMNEG00000009927,Y_RNA
ENSMNEG00000009930,
ENSMNEG00000009932,FSHB
ENSMNEG00000009935,MIR612
ENSMNEG00000009942,RBM41
ENSMNEG00000009943,7SK
ENSMNEG00000009944,5S_rRNA
ENSMNEG00000009947,Y_RNA
ENSMNEG00000009948,
ENSMNEG00000009949,PRDX6
ENSMNEG00000009950,U1
ENSMNEG00000009956,U6
ENSMNEG00000009957,
ENSMNEG00000009958,
ENSMNEG00000009961,SNORD42
ENSMNEG00000009965,U1
ENSMNEG00000009966,
ENSMNEG00000009968,U7
ENSMNEG00000009972,ALS2CL
ENSMNEG00000009973,
ENSMNEG00000009977,
ENSMNEG00000009978,U6
ENSMNEG00000009981,Y_RNA
ENSMNEG00000009982,
ENSMNEG00000009983,U6
ENSMNEG00000009988,
ENSMNEG00000009992,7SK
ENSMNEG00000009994,
ENSMNEG00000009997,Y_RNA
ENSMNEG00000010002,5S_rRNA
ENSMNEG00000010008,NHLRC4
ENSMNEG00000010010,U6
ENSMNEG00000010013,
ENSMNEG00000010014,U6
ENSMNEG00000010020,
ENSMNEG00000010025,SMARCE1
ENSMNEG00000010026,
ENSMNEG00000010027,Y_RNA
ENSMNEG00000010029,MIR455
ENSMNEG00000010032,
ENSMNEG00000010035,U6
ENSMNEG00000010037,Y_RNA
ENSMNEG00000010038,7SK
ENSMNEG00000010040,Y_RNA
ENSMNEG00000010043,
ENSMNEG00000010044,
ENSMNEG00000010045,5S_rRNA
ENSMNEG00000010046,U6
ENSMNEG00000010048,SPATC1
ENSMNEG00000010049,SLC26A11
ENSMNEG00000010059,
ENSMNEG00000010065,U6
ENSMNEG00000010066,
ENSMNEG00000010067,
ENSMNEG00000010067,
ENSMNEG00000010071,WT1
ENSMNEG00000010074,
ENSMNEG00000010076,Y_RNA
ENSMNEG00000010082,U7
ENSMNEG00000010083,
ENSMNEG00000010086,MIR5700
ENSMNEG00000010087,
ENSMNEG00000010088,
ENSMNEG00000010090,Y_RNA
ENSMNEG00000010094,
ENSMNEG00000010095,7SK
ENSMNEG00000010096,SCT
ENSMNEG00000010099,U6
ENSMNEG00000010100,U6
ENSMNEG00000010103,
ENSMNEG00000010109,
ENSMNEG00000010112,
ENSMNEG00000010114,U6
ENSMNEG00000010115,5S_rRNA
ENSMNEG00000010118,PSMG3
ENSMNEG00000010121,U7
ENSMNEG00000010124,
ENSMNEG00000010126,Y_RNA
ENSMNEG00000010131,7SK
ENSMNEG00000010132,
ENSMNEG00000010138,IFI44L
ENSMNEG00000010143,CD40
ENSMNEG00000010144,U6
ENSMNEG00000010145,TRBV10-1
ENSMNEG00000010147,ZNF501
ENSMNEG00000010150,
ENSMNEG00000010152,5S_rRNA
ENSMNEG00000010153,U6
ENSMNEG00000010155,MYO5C
ENSMNEG00000010157,Metazoa_SRP
ENSMNEG00000010161,TMPRSS15
ENSMNEG00000010165,
ENSMNEG00000010166,Y_RNA
ENSMNEG00000010170,7SK
ENSMNEG00000010171,Y_RNA
ENSMNEG00000010173,
ENSMNEG00000010177,
ENSMNEG00000010179,PLEKHA8
ENSMNEG00000010181,
ENSMNEG00000010182,U7
ENSMNEG00000010183,
ENSMNEG00000010183,
ENSMNEG00000010189,
ENSMNEG00000010190,U6
ENSMNEG00000010194,5S_rRNA
ENSMNEG00000010196,U6
ENSMNEG00000010201,U6
ENSMNEG00000010203,
ENSMNEG00000010205,SLC48A1
ENSMNEG00000010212,Y_RNA
ENSMNEG00000010215,AHI1
ENSMNEG00000010217,
ENSMNEG00000010221,7SK
ENSMNEG00000010223,
ENSMNEG00000010224,MIR222
ENSMNEG00000010226,GAS1
ENSMNEG00000010229,SIGLEC6
ENSMNEG00000010230,Y_RNA
ENSMNEG00000010236,U7
ENSMNEG00000010238,Metazoa_SRP
ENSMNEG00000010240,U6
ENSMNEG00000010247,U1
ENSMNEG00000010249,Metazoa_SRP
ENSMNEG00000010250,5S_rRNA
ENSMNEG00000010251,
ENSMNEG00000010252,NRL
ENSMNEG00000010255,U6
ENSMNEG00000010260,7SK
ENSMNEG00000010262,RYBP
ENSMNEG00000010265,
ENSMNEG00000010266,
ENSMNEG00000010267,MIR132
ENSMNEG00000010271,U7
ENSMNEG00000010275,PIGW
ENSMNEG00000010278,Y_RNA
ENSMNEG00000010284,PLP1
ENSMNEG00000010286,Metazoa_SRP
ENSMNEG00000010287,
ENSMNEG00000010289,U6
ENSMNEG00000010291,5S_rRNA
ENSMNEG00000010292,
ENSMNEG00000010294,
ENSMNEG00000010294,
ENSMNEG00000010296,
ENSMNEG00000010300,
ENSMNEG00000010301,7SK
ENSMNEG00000010304,Metazoa_SRP
ENSMNEG00000010305,U6
ENSMNEG00000010307,U7
ENSMNEG00000010314,
ENSMNEG00000010320,
ENSMNEG00000010322,H2AC12
ENSMNEG00000010325,
ENSMNEG00000010330,Y_RNA
ENSMNEG00000010332,5S_rRNA
ENSMNEG00000010334,U6
ENSMNEG00000010336,Metazoa_SRP
ENSMNEG00000010337,MIR186
ENSMNEG00000010339,7SK
ENSMNEG00000010342,
ENSMNEG00000010345,FLRT3
ENSMNEG00000010349,U6
ENSMNEG00000010350,U7
ENSMNEG00000010356,
ENSMNEG00000010357,COMMD5
ENSMNEG00000010359,Metazoa_SRP
ENSMNEG00000010365,
ENSMNEG00000010368,Y_RNA
ENSMNEG00000010372,H2BC3
ENSMNEG00000010377,Metazoa_SRP
ENSMNEG00000010379,5S_rRNA
ENSMNEG00000010380,
ENSMNEG00000010384,
ENSMNEG00000010387,7SK
ENSMNEG00000010392,NXT2
ENSMNEG00000010394,
ENSMNEG00000010395,U6
ENSMNEG00000010398,U7
ENSMNEG00000010399,
ENSMNEG00000010405,U6
ENSMNEG00000010406,Metazoa_SRP
ENSMNEG00000010411,
ENSMNEG00000010412,ITFG1
ENSMNEG00000010415,MAMDC2
ENSMNEG00000010416,
ENSMNEG00000010417,
ENSMNEG00000010423,Y_RNA
ENSMNEG00000010425,
ENSMNEG00000010426,RNF122
ENSMNEG00000010429,
ENSMNEG00000010431,5S_rRNA
ENSMNEG00000010435,Metazoa_SRP
ENSMNEG00000010437,7SK
ENSMNEG00000010438,UNC5A
ENSMNEG00000010440,CHRM1
ENSMNEG00000010448,U6
ENSMNEG00000010449,DKK4
ENSMNEG00000010451,U7
ENSMNEG00000010452,
ENSMNEG00000010455,U6
ENSMNEG00000010457,NR1D1
ENSMNEG00000010458,CTDSP1
ENSMNEG00000010459,CNOT8
ENSMNEG00000010462,PDRG1
ENSMNEG00000010464,Metazoa_SRP
ENSMNEG00000010466,
ENSMNEG00000010468,
ENSMNEG00000010469,mne-mir-214
ENSMNEG00000010471,mne-mir-15a
ENSMNEG00000010472,7SK
ENSMNEG00000010477,
ENSMNEG00000010481,H2AC14
ENSMNEG00000010486,5S_rRNA
ENSMNEG00000010488,DNAJB1
ENSMNEG00000010489,U7
ENSMNEG00000010491,C3orf18
ENSMNEG00000010492,
ENSMNEG00000010493,Y_RNA
ENSMNEG00000010494,U6
ENSMNEG00000010495,
ENSMNEG00000010499,Metazoa_SRP
ENSMNEG00000010504,U6
ENSMNEG00000010505,Metazoa_SRP
ENSMNEG00000010507,
ENSMNEG00000010509,7SK
ENSMNEG00000010514,HOXD1
ENSMNEG00000010516,
ENSMNEG00000010519,
ENSMNEG00000010520,
ENSMNEG00000010530,U7
ENSMNEG00000010532,
ENSMNEG00000010533,5S_rRNA
ENSMNEG00000010536,
ENSMNEG00000010538,DEPDC7
ENSMNEG00000010540,
ENSMNEG00000010544,
ENSMNEG00000010545,U6
ENSMNEG00000010547,Y_RNA
ENSMNEG00000010550,Metazoa_SRP
ENSMNEG00000010553,U6
ENSMNEG00000010555,
ENSMNEG00000010563,5S_rRNA
ENSMNEG00000010564,
ENSMNEG00000010569,
ENSMNEG00000010570,7SK
ENSMNEG00000010571,Metazoa_SRP
ENSMNEG00000010573,DUS1L
ENSMNEG00000010576,
ENSMNEG00000010578,
ENSMNEG00000010580,U7
ENSMNEG00000010587,U6
ENSMNEG00000010588,IL1RAPL2
ENSMNEG00000010589,Y_RNA
ENSMNEG00000010592,NYAP2
ENSMNEG00000010595,U6
ENSMNEG00000010597,
ENSMNEG00000010603,Metazoa_SRP
ENSMNEG00000010607,SCMH1
ENSMNEG00000010608,7SK
ENSMNEG00000010610,
ENSMNEG00000010610,
ENSMNEG00000010613,SLC10A5
ENSMNEG00000010614,5S_rRNA
ENSMNEG00000010617,RPRML
ENSMNEG00000010618,
ENSMNEG00000010622,Metazoa_SRP
ENSMNEG00000010624,MIR708
ENSMNEG00000010628,
ENSMNEG00000010631,Y_RNA
ENSMNEG00000010634,
ENSMNEG00000010637,U6
ENSMNEG00000010638,U7
ENSMNEG00000010642,ACTG1
ENSMNEG00000010645,U6
ENSMNEG00000010647,Metazoa_SRP
ENSMNEG00000010649,
ENSMNEG00000010650,
ENSMNEG00000010660,Metazoa_SRP
ENSMNEG00000010662,7SK
ENSMNEG00000010663,5S_rRNA
ENSMNEG00000010665,
ENSMNEG00000010673,
ENSMNEG00000010674,
ENSMNEG00000010676,Y_RNA
ENSMNEG00000010678,PI4K2B
ENSMNEG00000010682,
ENSMNEG00000010683,U6
ENSMNEG00000010685,U7
ENSMNEG00000010688,U6
ENSMNEG00000010691,
ENSMNEG00000010693,
ENSMNEG00000010698,
ENSMNEG00000010700,MIR1912
ENSMNEG00000010706,Metazoa_SRP
ENSMNEG00000010711,PCDH10
ENSMNEG00000010712,
ENSMNEG00000010713,
ENSMNEG00000010714,Metazoa_SRP
ENSMNEG00000010715,MIS18BP1
ENSMNEG00000010716,5S_rRNA
ENSMNEG00000010720,
ENSMNEG00000010724,U6
ENSMNEG00000010725,SELENOI
ENSMNEG00000010727,7SK
ENSMNEG00000010730,SARAF
ENSMNEG00000010731,TMEM115
ENSMNEG00000010734,U7
ENSMNEG00000010735,Y_RNA
ENSMNEG00000010740,
ENSMNEG00000010747,MIR584
ENSMNEG00000010748,KCNS3
ENSMNEG00000010749,5S_rRNA
ENSMNEG00000010750,ASCL2
ENSMNEG00000010752,U6
ENSMNEG00000010753,Metazoa_SRP
ENSMNEG00000010754,
ENSMNEG00000010760,U4
ENSMNEG00000010762,Metazoa_SRP
ENSMNEG00000010773,
ENSMNEG00000010775,U6
ENSMNEG00000010776,PSMA6
ENSMNEG00000010779,
ENSMNEG00000010780,U7
ENSMNEG00000010782,MYMX
ENSMNEG00000010786,PSMD7
ENSMNEG00000010787,Y_RNA
ENSMNEG00000010792,
ENSMNEG00000010793,PXMP4
ENSMNEG00000010794,MIR516B1
ENSMNEG00000010797,
ENSMNEG00000010799,
ENSMNEG00000010800,
ENSMNEG00000010802,
ENSMNEG00000010804,Metazoa_SRP
ENSMNEG00000010805,U6
ENSMNEG00000010807,U4
ENSMNEG00000010810,U6
ENSMNEG00000010815,Metazoa_SRP
ENSMNEG00000010817,
ENSMNEG00000010827,U7
ENSMNEG00000010832,
ENSMNEG00000010833,U6
ENSMNEG00000010834,
ENSMNEG00000010838,Metazoa_SRP
ENSMNEG00000010839,CDYL2
ENSMNEG00000010840,Metazoa_SRP
ENSMNEG00000010841,
ENSMNEG00000010843,SNORD52
ENSMNEG00000010847,
ENSMNEG00000010853,SH2B2
ENSMNEG00000010856,U4
ENSMNEG00000010862,JRKL
ENSMNEG00000010864,U6
ENSMNEG00000010865,
ENSMNEG00000010869,Metazoa_SRP
ENSMNEG00000010871,U6
ENSMNEG00000010872,U7
ENSMNEG00000010874,
ENSMNEG00000010877,MIR936
ENSMNEG00000010883,
ENSMNEG00000010885,
ENSMNEG00000010886,Metazoa_SRP
ENSMNEG00000010888,
ENSMNEG00000010889,Metazoa_SRP
ENSMNEG00000010890,
ENSMNEG00000010896,U4
ENSMNEG00000010902,SLC9A1
ENSMNEG00000010908,SPRR1A
ENSMNEG00000010910,U7
ENSMNEG00000010911,
ENSMNEG00000010912,Metazoa_SRP
ENSMNEG00000010913,U6
ENSMNEG00000010917,U6
ENSMNEG00000010924,
ENSMNEG00000010925,
ENSMNEG00000010929,
ENSMNEG00000010930,
ENSMNEG00000010937,
ENSMNEG00000010938,Metazoa_SRP
ENSMNEG00000010939,Metazoa_SRP
ENSMNEG00000010948,U6
ENSMNEG00000010950,
ENSMNEG00000010950,
ENSMNEG00000010951,SNORA54
ENSMNEG00000010954,U7
ENSMNEG00000010956,
ENSMNEG00000010957,U4
ENSMNEG00000010960,Metazoa_SRP
ENSMNEG00000010961,MIR133B
ENSMNEG00000010963,U6
ENSMNEG00000010968,
ENSMNEG00000010971,
ENSMNEG00000010972,Metazoa_SRP
ENSMNEG00000010974,GPR12
ENSMNEG00000010982,FHL3
ENSMNEG00000010983,U1
ENSMNEG00000010985,Metazoa_SRP
ENSMNEG00000010988,
ENSMNEG00000010990,FIGNL2
ENSMNEG00000010994,NPM2
ENSMNEG00000010995,U6
ENSMNEG00000010997,Metazoa_SRP
ENSMNEG00000010998,U4
ENSMNEG00000011000,U7
ENSMNEG00000011002,U6
ENSMNEG00000011005,Metazoa_SRP
ENSMNEG00000011006,
ENSMNEG00000011008,
ENSMNEG00000011018,
ENSMNEG00000011022,
ENSMNEG00000011022,
ENSMNEG00000011028,U4
ENSMNEG00000011030,
ENSMNEG00000011032,
ENSMNEG00000011034,Metazoa_SRP
ENSMNEG00000011041,U6
ENSMNEG00000011044,U6
ENSMNEG00000011045,U7
ENSMNEG00000011047,MIR3200
ENSMNEG00000011052,
ENSMNEG00000011053,
ENSMNEG00000011056,MOCS3
ENSMNEG00000011063,
ENSMNEG00000011064,
ENSMNEG00000011065,FAM217B
ENSMNEG00000011070,Metazoa_SRP
ENSMNEG00000011071,SSTR1
ENSMNEG00000011074,BROX
ENSMNEG00000011075,
ENSMNEG00000011076,U4
ENSMNEG00000011080,U6
ENSMNEG00000011085,Metazoa_SRP
ENSMNEG00000011088,U6
ENSMNEG00000011089,PLPP5
ENSMNEG00000011090,Y_RNA
ENSMNEG00000011092,
ENSMNEG00000011093,SART3
ENSMNEG00000011100,
ENSMNEG00000011103,
ENSMNEG00000011104,Metazoa_SRP
ENSMNEG00000011105,
ENSMNEG00000011108,U1
ENSMNEG00000011110,
ENSMNEG00000011111,U6
ENSMNEG00000011112,U4
ENSMNEG00000011120,
ENSMNEG00000011122,CHST4
ENSMNEG00000011127,
ENSMNEG00000011128,
ENSMNEG00000011130,U6
ENSMNEG00000011133,
ENSMNEG00000011140,Y_RNA
ENSMNEG00000011141,
ENSMNEG00000011145,Metazoa_SRP
ENSMNEG00000011146,CAPS2
ENSMNEG00000011149,
ENSMNEG00000011151,Metazoa_SRP
ENSMNEG00000011153,SUN3
ENSMNEG00000011156,U6
ENSMNEG00000011158,
ENSMNEG00000011159,U6
ENSMNEG00000011160,
ENSMNEG00000011161,U1
ENSMNEG00000011166,
ENSMNEG00000011173,U4
ENSMNEG00000011174,
ENSMNEG00000011176,U6
ENSMNEG00000011186,Y_RNA
ENSMNEG00000011188,Metazoa_SRP
ENSMNEG00000011189,TRUB2
ENSMNEG00000011190,INAFM2
ENSMNEG00000011194,TRIM32
ENSMNEG00000011196,PIP5K1B
ENSMNEG00000011200,U6
ENSMNEG00000011203,Metazoa_SRP
ENSMNEG00000011211,MIR525
ENSMNEG00000011213,
ENSMNEG00000011215,
ENSMNEG00000011216,U6
ENSMNEG00000011218,
ENSMNEG00000011219,Y_RNA
ENSMNEG00000011222,U4
ENSMNEG00000011223,DGKI
ENSMNEG00000011228,
ENSMNEG00000011230,U6
ENSMNEG00000011231,
ENSMNEG00000011232,SNX14
ENSMNEG00000011234,RNF17
ENSMNEG00000011240,Metazoa_SRP
ENSMNEG00000011244,Metazoa_SRP
ENSMNEG00000011245,TRRAP
ENSMNEG00000011247,U6
ENSMNEG00000011249,U6
ENSMNEG00000011250,RNF169
ENSMNEG00000011251,
ENSMNEG00000011256,Y_RNA
ENSMNEG00000011257,
ENSMNEG00000011259,
ENSMNEG00000011264,SOCS5
ENSMNEG00000011270,
ENSMNEG00000011270,
ENSMNEG00000011275,U4
ENSMNEG00000011277,U6
ENSMNEG00000011280,
ENSMNEG00000011280,
ENSMNEG00000011280,
ENSMNEG00000011280,
ENSMNEG00000011280,
ENSMNEG00000011284,SNORA69
ENSMNEG00000011286,Metazoa_SRP
ENSMNEG00000011287,Metazoa_SRP
ENSMNEG00000011289,CALHM2
ENSMNEG00000011290,P2RY13
ENSMNEG00000011294,C10orf53
ENSMNEG00000011295,CYP2C8
ENSMNEG00000011296,
ENSMNEG00000011299,
ENSMNEG00000011300,Y_RNA
ENSMNEG00000011302,ITPRIPL2
ENSMNEG00000011303,U6
ENSMNEG00000011306,U6
ENSMNEG00000011307,
ENSMNEG00000011318,ZNF665
ENSMNEG00000011321,WWOX
ENSMNEG00000011323,
ENSMNEG00000011324,
ENSMNEG00000011328,U4
ENSMNEG00000011329,
ENSMNEG00000011329,
ENSMNEG00000011330,Metazoa_SRP
ENSMNEG00000011332,
ENSMNEG00000011336,Metazoa_SRP
ENSMNEG00000011343,U6
ENSMNEG00000011345,Y_RNA
ENSMNEG00000011346,LILRB2
ENSMNEG00000011349,U6
ENSMNEG00000011351,LPAR5
ENSMNEG00000011353,mne-mir-197
ENSMNEG00000011359,
ENSMNEG00000011363,5S_rRNA
ENSMNEG00000011365,SNORD28
ENSMNEG00000011366,INSL6
ENSMNEG00000011369,U4
ENSMNEG00000011374,U6
ENSMNEG00000011375,Metazoa_SRP
ENSMNEG00000011376,
ENSMNEG00000011377,
ENSMNEG00000011380,
ENSMNEG00000011382,Metazoa_SRP
ENSMNEG00000011383,
ENSMNEG00000011385,Y_RNA
ENSMNEG00000011393,MIR1208
ENSMNEG00000011395,U6
ENSMNEG00000011399,U6
ENSMNEG00000011405,H2AW
ENSMNEG00000011406,PLEC
ENSMNEG00000011407,U4
ENSMNEG00000011410,5S_rRNA
ENSMNEG00000011411,POMK
ENSMNEG00000011415,
ENSMNEG00000011416,U6
ENSMNEG00000011418,Metazoa_SRP
ENSMNEG00000011425,ZNF580
ENSMNEG00000011427,STRC
ENSMNEG00000011429,
ENSMNEG00000011430,Y_RNA
ENSMNEG00000011431,SCML2
ENSMNEG00000011433,P4HA1
ENSMNEG00000011438,Metazoa_SRP
ENSMNEG00000011440,U6
ENSMNEG00000011441,RASGEF1A
ENSMNEG00000011442,TCERG1
ENSMNEG00000011445,
ENSMNEG00000011448,U6
ENSMNEG00000011449,
ENSMNEG00000011454,5S_rRNA
ENSMNEG00000011455,
ENSMNEG00000011457,U4
ENSMNEG00000011460,XPNPEP2
ENSMNEG00000011461,
ENSMNEG00000011461,
ENSMNEG00000011464,
ENSMNEG00000011468,
ENSMNEG00000011469,Metazoa_SRP
ENSMNEG00000011472,
ENSMNEG00000011480,PURB
ENSMNEG00000011487,U8
ENSMNEG00000011488,U6
ENSMNEG00000011489,U6
ENSMNEG00000011490,
ENSMNEG00000011491,
ENSMNEG00000011492,Y_RNA
ENSMNEG00000011493,Y_RNA
ENSMNEG00000011494,
ENSMNEG00000011495,U4
ENSMNEG00000011498,5S_rRNA
ENSMNEG00000011503,
ENSMNEG00000011508,AIRE
ENSMNEG00000011514,Metazoa_SRP
ENSMNEG00000011515,OXR1
ENSMNEG00000011516,U4
ENSMNEG00000011518,U6
ENSMNEG00000011520,MIR374B
ENSMNEG00000011526,PAQR8
ENSMNEG00000011530,5S_rRNA
ENSMNEG00000011534,Y_RNA
ENSMNEG00000011535,U6
ENSMNEG00000011540,U8
ENSMNEG00000011543,
ENSMNEG00000011544,C1orf122
ENSMNEG00000011545,Y_RNA
ENSMNEG00000011546,
ENSMNEG00000011551,TSPAN15
ENSMNEG00000011552,DNAJC8
ENSMNEG00000011557,U6
ENSMNEG00000011562,U4
ENSMNEG00000011564,EID2
ENSMNEG00000011566,
ENSMNEG00000011567,U1
ENSMNEG00000011570,Metazoa_SRP
ENSMNEG00000011571,
ENSMNEG00000011573,
ENSMNEG00000011576,
ENSMNEG00000011582,U6
ENSMNEG00000011583,IP6K1
ENSMNEG00000011584,F7
ENSMNEG00000011585,Y_RNA
ENSMNEG00000011586,5S_rRNA
ENSMNEG00000011595,U8
ENSMNEG00000011599,OR5K1
ENSMNEG00000011600,U6
ENSMNEG00000011602,
ENSMNEG00000011608,U1
ENSMNEG00000011609,
ENSMNEG00000011610,Y_RNA
ENSMNEG00000011611,Metazoa_SRP
ENSMNEG00000011614,
ENSMNEG00000011615,SNORD62
ENSMNEG00000011619,U4
ENSMNEG00000011628,5S_rRNA
ENSMNEG00000011629,U6
ENSMNEG00000011632,TTC30B
ENSMNEG00000011636,Metazoa_SRP
ENSMNEG00000011637,U6
ENSMNEG00000011640,C1orf216
ENSMNEG00000011646,U6
ENSMNEG00000011655,
ENSMNEG00000011656,MIR4790
ENSMNEG00000011657,Y_RNA
ENSMNEG00000011658,SNORD62
ENSMNEG00000011661,
ENSMNEG00000011662,DRD1
ENSMNEG00000011666,Metazoa_SRP
ENSMNEG00000011667,U4
ENSMNEG00000011668,
ENSMNEG00000011672,ZMYM1
ENSMNEG00000011673,U6
ENSMNEG00000011679,Metazoa_SRP
ENSMNEG00000011684,5S_rRNA
ENSMNEG00000011686,U6
ENSMNEG00000011689,U6
ENSMNEG00000011696,RRS1
ENSMNEG00000011697,
ENSMNEG00000011698,GRIK1
ENSMNEG00000011701,
ENSMNEG00000011703,Y_RNA
ENSMNEG00000011705,
ENSMNEG00000011710,SNORA73
ENSMNEG00000011712,SNORD62
ENSMNEG00000011713,Metazoa_SRP
ENSMNEG00000011714,U6
ENSMNEG00000011722,5S_rRNA
ENSMNEG00000011728,Metazoa_SRP
ENSMNEG00000011732,PRR15
ENSMNEG00000011733,U6
ENSMNEG00000011734,PGLYRP1
ENSMNEG00000011738,
ENSMNEG00000011740,TFCP2
ENSMNEG00000011741,Y_RNA
ENSMNEG00000011747,U6
ENSMNEG00000011748,ESYT1
ENSMNEG00000011751,
ENSMNEG00000011754,CRH
ENSMNEG00000011755,Metazoa_SRP
ENSMNEG00000011760,OR2S2
ENSMNEG00000011761,U6
ENSMNEG00000011762,Y_RNA
ENSMNEG00000011763,FOXA2
ENSMNEG00000011767,ZNF395
ENSMNEG00000011768,5S_rRNA
ENSMNEG00000011769,CTH
ENSMNEG00000011771,7SK
ENSMNEG00000011772,ABTB2
ENSMNEG00000011776,ZNF579
ENSMNEG00000011777,
ENSMNEG00000011782,Metazoa_SRP
ENSMNEG00000011783,
ENSMNEG00000011789,
ENSMNEG00000011790,U6
ENSMNEG00000011791,Metazoa_SRP
ENSMNEG00000011792,MIR552
ENSMNEG00000011793,Y_RNA
ENSMNEG00000011794,MIR518F
ENSMNEG00000011795,U6
ENSMNEG00000011806,7SK
ENSMNEG00000011807,
ENSMNEG00000011809,
ENSMNEG00000011810,
ENSMNEG00000011811,U6
ENSMNEG00000011812,5S_rRNA
ENSMNEG00000011814,Y_RNA
ENSMNEG00000011817,
ENSMNEG00000011818,Metazoa_SRP
ENSMNEG00000011820,MAP1A
ENSMNEG00000011826,
ENSMNEG00000011830,
ENSMNEG00000011833,ZC3HC1
ENSMNEG00000011837,U6
ENSMNEG00000011839,5S_rRNA
ENSMNEG00000011840,
ENSMNEG00000011841,TRBV25-1
ENSMNEG00000011842,U6
ENSMNEG00000011847,Metazoa_SRP
ENSMNEG00000011850,Y_RNA
ENSMNEG00000011851,
ENSMNEG00000011852,
ENSMNEG00000011853,U6
ENSMNEG00000011854,Metazoa_SRP
ENSMNEG00000011862,7SK
ENSMNEG00000011863,Y_RNA
ENSMNEG00000011867,
ENSMNEG00000011868,
ENSMNEG00000011871,ZNF227
ENSMNEG00000011873,
ENSMNEG00000011878,U6
ENSMNEG00000011888,Metazoa_SRP
ENSMNEG00000011892,Metazoa_SRP
ENSMNEG00000011895,U6
ENSMNEG00000011897,Y_RNA
ENSMNEG00000011900,5S_rRNA
ENSMNEG00000011902,TGIF2LY
ENSMNEG00000011905,
ENSMNEG00000011906,CCDC177
ENSMNEG00000011908,U6
ENSMNEG00000011909,Y_RNA
ENSMNEG00000011911,5S_rRNA
ENSMNEG00000011913,DNAJB8
ENSMNEG00000011917,7SK
ENSMNEG00000011918,
ENSMNEG00000011920,
ENSMNEG00000011923,U6
ENSMNEG00000011928,
ENSMNEG00000011932,
ENSMNEG00000011933,Metazoa_SRP
ENSMNEG00000011934,Metazoa_SRP
ENSMNEG00000011935,Y_RNA
ENSMNEG00000011942,U6
ENSMNEG00000011944,5S_rRNA
ENSMNEG00000011947,GJA10
ENSMNEG00000011952,U6
ENSMNEG00000011953,7SK
ENSMNEG00000011955,5S_rRNA
ENSMNEG00000011957,Y_RNA
ENSMNEG00000011959,
ENSMNEG00000011969,Y_RNA
